ScientificName,TaxonRank,Class,Order,Family,Subfamily,Genus,IndividualCount,Primary Habitat,secondary habitat,Temperature,Salinity,Oxygen,Ocean,Country,Main Locality,Locality 1,Locality 2,Locality 3,Locality 4,Station,ObservationDate,ObservationYear,ObservationTime,Latitude,Longitude,DepthInMeters,Mega-Habitat,Habitat2
Synaphobranchidae,Family,Actinopterygii,Anguilliformes,Synaphobranchidae,NA,NA,1, basalt boulder with manganese crust , sediment; cobble with manganese crust; basalt bedrock with manganese crust,4.0897,34.5467,1.7692,North Pacific Ocean,USA,Johnston Atoll Unit of Pacific Remote Islands Marine National Monument, Keli Ridge Seamount (unofficial), Northwest,,,D2-EX1706-06,2017-07-18,2017,22:05:54,15.68530000,-169.48317000,1214.524,seamount,summit
Synaphobranchidae,Family,Actinopterygii,Anguilliformes,Synaphobranchidae,NA,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,3.0199,34.5831,2.3213,North Pacific Ocean,USA,Johnston Atoll Unit of Pacific Remote Islands Marine National Monument, Pierpont Seamount (unofficial),,,,D2-EX1706-08,2017-07-22,2017,20:31:25,15.46999800,-171.98917000,1603.318,tablemount,summit
Synaphobranchidae,Family,Actinopterygii,Anguilliformes,Synaphobranchidae,NA,NA,1, cemented bedrock with manganese crust , sediment pocket; cobble with manganese crust,1.604,34.6586,3.5672,North Pacific Ocean,NA,Musicians Seamounts, Gounod Seamount, Terraced Pancake Cone,,,D2-EX1708-05,2017-09-11,2017,21:58:11,27.83856000,-161.29364000,2864.872,tablemount,terrace
Synaphobranchidae,Family,Actinopterygii,Anguilliformes,Synaphobranchidae,NA,NA,1, basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,1.9632,34.6247,2.8479,North Pacific Ocean,NA,Musicians Seamounts, Schumann Seamount, Ridge,,,D2-EX1708-18,2017-09-25,2017,00:25:16,25.76287800,-160.06128000,2148.659,ridge seamount,summit
Synaphobranchidae,Family,Actinopterygii,Anguilliformes,Synaphobranchidae,NA,NA,1, basalt bedrock with manganese crust , sediment pocket,2.3007,34.5904,2.4223,North Pacific Ocean,USA,United States Exclusive Economic Zone around Hawaiian Islands, South of Musicians Seamounts and North of Hawaiian Islands, Mendelsohn Seamount,,,D2-EX1708-19,2017-09-25,2017,23:13:07,25.16087500,-161.64746000,1657.720,tablemount,cone
Synaphobranchinae,Subfamily,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,NA,1, cobble with manganese crust , sediment; pebble with manganese crust,3.1992,34.4621,1.1221,North Pacific Ocean,USA,Northwestern Hawaiian Islands, south of Pearl and Hermes Atoll, Bank 9, South,,D2-EX1504L2-08,2015-08-10,2015,01:33:59,26.82870100,-175.60750000,1168.917,tablemount,cone
Synaphobranchinae,Subfamily,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,NA,1, cobble with manganese crust , sediment; pebble with manganese crust; basalt bedrock with manganese crust,3.2150,34.4521,1.1129,North Pacific Ocean,USA,Northwestern Hawaiian Islands, south of Pearl and Hermes Atoll, Bank 9, South,,D2-EX1504L2-08,2015-08-10,2015,01:38:47,26.82882500,-175.60740000,1168.262,tablemount,cone
Synaphobranchinae,Subfamily,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,NA,1, basalt bedrock with manganese crust , sediment pocket; cemented cobble with manganese crust,2.4099,34.5734,2.1588,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Pioneer Bank, North Ridge,,,D2-EX1504L2-14,2015-08-15,2015,20:02:52,26.20105700,-173.32446000,1637.799,bank,ridge
Synaphobranchinae,Subfamily,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,NA,1, basalt bedrock with manganese crust , cemented cobble with manganese crust; basalt boulder with manganese crust,2.3416,34.5792,2.2559,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Pioneer Bank, North Ridge,,,D2-EX1504L2-14,2015-08-15,2015,20:38:32,26.20093500,-173.32532000,1597.614,bank,ridge
Synaphobranchinae,Subfamily,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,NA,1, cemented cobble with manganese crust , basalt boulder with manganese crust; basalt bedrock with manganese crust,2.3390,34.5807,2.2416,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Pioneer Bank, North Ridge,,,D2-EX1504L2-14,2015-08-15,2015,20:46:56,26.20099000,-173.32542000,1585.458,bank,ridge
Synaphobranchinae,Subfamily,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,NA,1, dike rock formation of basalt bedrock with manganese crust , cemented cobble with manganese crust; basalt bedrock with manganese crust,2.3413,34.5793,2.2270,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Pioneer Bank, North Ridge,,,D2-EX1504L2-14,2015-08-15,2015,21:52:19,26.19986000,-173.32556000,1570.893,bank,ridge
Synaphobranchinae,Subfamily,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,NA,1, basalt bedrock with manganese crust , sediment pocket; basalt cobble with manganese crust,2.3625,34.5772,2.1995,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Pioneer Bank, North Ridge,,,D2-EX1504L2-14,2015-08-16,2015,00:35:01,26.19737200,-173.32579000,1522.364,bank,ridge
Simenchelys parasitica,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Simenchelyinae,Simenchelys,1, bedrock with manganese crust , sediment; cobble with manganese crust; boulder with manganese crust,2.1045,34.6305,3.3708,North Pacific Ocean,USA,Northern Mariana Islands, Southern Marianas, Pigafetta Seamount, Guyot,,D2-EX1605L1-14,2016-05-04,2016,23:07:37,15.89516400,148.88596000,2000.990,tablemount,summit
Synaphobranchus affinis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment; cobble with manganese crust; cemented cobble with manganese crust; basalt boulder with manganese crust,2.7168,34.6031,2.4638,North Pacific Ocean,USA,Pacific Remote Islands Marine National Monument, Johnston Seamounts, Hutchinson Seamount Twin Cones,,,D2-EX1504L4-06,2015-09-20,2015,00:38:40,15.46497300,-169.07782000,1553.751,tablemount,cone
Synaphobranchus affinis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, cobble , sediment; boulder,4.4481,34.4211,1.9353,North Pacific Ocean,USA,Northern Mariana Islands, Marianas Trench Marine National Monument, Chamorro Seamount, Summit Crater, Southeast Slope,D2-EX1605L3-07,2016-06-24,2016,01:25:25,20.82073000,144.70686000,932.674,conical seamount,summit
Synaphobranchus affinis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , rippled sediment,4.1342,34.5637,2.6465,South Pacific Ocean,USA,Howland & Baker Unit of the Pacific Remote Islands Marine National Monument, Titov Seamount,,,,D2-EX1703-13,2017-03-20,2017,23:35:25,-0.37617430,-176.13190000,1150.636,tablemount,flank
Synaphobranchus affinis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , rippled sediment,4.3138,34.5572,2.6131,South Pacific Ocean,USA,Howland & Baker Unit of the Pacific Remote Islands Marine National Monument, Titov Seamount,,,,D2-EX1703-13,2017-03-21,2017,01:11:47,-0.37572628,-176.13182000,1140.658,tablemount,flank
Synaphobranchus affinis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment,3.5787,34.578,2.9783,South Pacific Ocean,Republic of Kiribati,Kiribati Exclusive Economic Zone, Phoenix Islands Protected Area, West of Winslow Reef, Unnamed Seamount,,D2-EX1703-14,2017-03-22,2017,00:52:42,-1.70359400,-175.20280000,1306.989,tablemount,flank
Synaphobranchus affinis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, limestone bedrock with manganese crust , sediment,5.2115,34.5211,3.3382,South Pacific Ocean,New Zealand,Tokelau Exclusive Economic Zone, Ufiata Seamount,,,,D2-EX1703-19,2017-03-26,2017,22:12:46,-8.20033700,-172.86668000,820.915,ridge seamount,flank
Synaphobranchus affinis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,4.0924,34.5442,1.7691,North Pacific Ocean,USA,Johnston Atoll Unit of Pacific Remote Islands Marine National Monument, Keli Ridge Seamount (unofficial), Northwest,,,D2-EX1706-06,2017-07-18,2017,20:49:19,15.68386900,-169.48347000,1239.932,seamount,summit
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , basalt cobble with manganese crust; basalt boulder with manganese crust,1.8235,34.6398,3.1451,North Pacific Ocean,USA,Northwestern Hawaiian Islands, East Necker Seamount (Keoea Seamount),,,,D2-EX1504L2-01,2015-08-02,2015,23:22:01,23.22465100,-163.51662000,2082.851,bank,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , basalt cobble with manganese crust; basalt boulder with manganese crust,2.0370,34.6243,2.7662,North Pacific Ocean,USA,Northwestern Hawaiian Islands, East Necker Seamount (Keoea Seamount),,,,D2-EX1504L2-01,2015-08-03,2015,00:11:40,23.22577000,-163.51758000,1981.836,bank,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust,,1.7502,34.6466,3.2460,North Pacific Ocean,USA,Northwestern Hawaiian Islands, N. French Frigate Shoals, Kanehunamoku Seamount,,,D2-EX1504L2-02,2015-08-04,2015,00:48:31,24.43186800,-166.09373000,2377.821,tablemount,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust,,1.9181,34.6258,2.9537,North Pacific Ocean,USA,Northwestern Hawaiian Islands, West Northhampton Seamount, South Ridge,,,D2-EX1504L2-06,2015-08-07,2015,22:03:20,25.08194200,-172.48930000,1967.853,bank,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment; basalt cobble with manganese crust,1.9099,34.6262,2.9528,North Pacific Ocean,USA,Northwestern Hawaiian Islands, West Northhampton Seamount, South Ridge,,,D2-EX1504L2-06,2015-08-07,2015,22:15:24,25.08186700,-172.48936000,1964.927,bank,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,2, basalt bedrock with manganese crust,,1.9102,34.6277,2.9339,North Pacific Ocean,USA,Northwestern Hawaiian Islands, West Northhampton Seamount, South Ridge,,,D2-EX1504L2-06,2015-08-07,2015,22:22:55,25.08207700,-172.48944000,1957.175,bank,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , basalt cobble with manganese crust,1.9076,34.6276,2.9912,North Pacific Ocean,USA,Northwestern Hawaiian Islands, West Northhampton Seamount, South Ridge,,,D2-EX1504L2-06,2015-08-07,2015,22:25:19,25.08220900,-172.48932000,1953.278,bank,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, bedrock with manganese crust , sediment; cobble with manganese crust; boulder with manganese crust,2.7250,34.5219,1.5838,North Pacific Ocean,USA,Northwestern Hawaiian Islands, south of Pearl and Hermes Atoll, Bank 9, South,,D2-EX1504L2-08,2015-08-09,2015,21:10:36,26.82231100,-175.60669000,1372.927,tablemount,flank
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, sediment-covered limestone bedrock with manganese crust , sediment pocket,2.5759,34.5665,2.1998,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Gardner Pinnacles, North Reef Terrace,,,D2-EX1504L2-16,2015-08-17,2015,19:30:09,25.63815000,-168.84996000,1560.877,bank,terrace
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, sediment-covered limestone bedrock with manganese crust,,2.6375,34.5613,2.1501,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Gardner Pinnacles, North Reef Terrace,,,D2-EX1504L2-16,2015-08-17,2015,22:46:00,25.64231900,-168.84898000,1457.070,bank,terrace
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , basalt cobble with manganese crust,1.8339,34.6343,3.0524,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Gardner Pinnacles, North Ridge,,,D2-EX1504L2-17,2015-08-18,2015,22:26:06,25.88212200,-167.78082000,2030.382,bank,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , basalt cobble with manganese crust; basalt boulder with manganese crust / comments,2.6646,34.5794,2.2912,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Nihoa Island, West,,,D2-EX1504L2-18,2015-08-20,2015,21:54:48,23.18303100,-162.45502000,1520.505,island,channel
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , sediment pocket; basalt cobble with manganese crust,2.7326,34.5759,2.2475,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Nihoa Island, West,,,D2-EX1504L2-18,2015-08-20,2015,22:01:15,23.18292800,-162.45503000,1521.025,island,channel
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, bedrock with manganese crust , sediment,3.5616,34.5625,1.5236,North Pacific Ocean,USA,Pacific Remote Islands Marine National Monument, Johnston Atoll, Southeast,,,D2-EX1504L4-04,2015-09-18,2015,02:42:47,16.66274600,-169.35008000,1242.501,atoll,flank
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment pocket; cemented cobble with manganese crust,3.0120,34.5900,2.2909,North Pacific Ocean,USA,Pacific Remote Islands Marine National Monument, Johnston Seamounts, Hutchinson Seamount Twin Cones,,,D2-EX1504L4-06,2015-09-19,2015,21:38:35,15.46792000,-169.07167000,1563.456,tablemount,cone
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , sediment,2.6125,34.6087,2.5123,North Pacific Ocean,USA,Pacific Remote Islands Marine National Monument, Unnamed Seamount, Southernmost Cone,,,D2-EX1504L4-07,2015-09-21,2015,00:05:42,15.20574700,-168.05846000,1742.067,tablemount,cone
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, sediment-covered bedrock with manganese crust , rippled sediment; cobble with manganese crust; boulder with manganese crust,2.1415,34.6336,2.9840,North Pacific Ocean,USA,Pacific Remote Islands Marine National Monument, Unnamed Seamount, Lone Cone,,,D2-EX1504L4-08,2015-09-21,2015,19:56:34,15.59478950,-167.74492000,2099.146,tablemount,summit
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , cobble with manganese crust; cemented cobble with manganese crust,2.3373,34.6215,2.7474,North Pacific Ocean,USA,Pacific Remote Islands Marine National Monument, Karin Ridge, South Ridge,,,D2-EX1504L4-09,2015-09-22,2015,19:48:39,16.14332800,-167.85602000,1964.721,tablemount,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, sediment , basalt boulder,3.0084,34.5489,2.0536,North Pacific Ocean,USA,Northwestern Hawaiian Islands, N. French Frigate Shoals, Submarine Canyon,,,D2-EX1603-02,2016-02-28,2016,19:45:34,23.94476300,-166.03755000,1402.864,atoll,flank
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, sediment , basalt boulder,3.0390,34.5459,2.0389,North Pacific Ocean,USA,Northwestern Hawaiian Islands, N. French Frigate Shoals, Submarine Canyon,,,D2-EX1603-02,2016-02-28,2016,19:51:49,23.94488500,-166.03760000,1407.017,atoll,flank
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, pillow lava formation of basalt bedrock with manganese crust , sediment,1.6175,34.6577,3.7244,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Pioneer Bank, South Ridge,,,D2-EX1603-03,2016-03-02,2016,21:03:54,25.42542800,-173.54341000,2333.926,bank,ridge
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment; cobble; boulder with manganese crust,2.2965,34.5912,2.5048,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Unnamed Seamount East of Bank 9, Southwest Ridge,,,D2-EX1603-05,2016-03-05,2016,21:19:37,26.64417300,-175.39748000,1702.513,seamount,summit
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment; cobble; boulder with manganese crust,2.3019,34.5908,2.5204,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Unnamed Seamount East of Bank 9, Southwest Ridge,,,D2-EX1603-05,2016-03-05,2016,21:23:37,26.64422200,-175.39731000,1699.669,seamount,summit
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment; cobble,2.3589,34.5855,2.4470,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Unnamed Seamount East of Bank 9, Southwest Ridge,,,D2-EX1603-05,2016-03-05,2016,22:14:34,26.64514400,-175.39670000,1646.908,seamount,summit
Synaphobranchus brevidorsalis,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Synaphobranchinae,Synaphobranchus,1, basalt bedrock with manganese crust , sediment; boulder with manganese crust,2.3595,34.5879,2.4536,North Pacific Ocean,USA,Northwestern Hawaiian Islands, Unnamed Seamount East of Bank 9, Southwest Ridge,,,D2-EX1603-05,2016-03-05,2016,23:35:30,26.64558600,-175.39610000,1637.263,seamount,summit
